smiles,xtb_total_energy_eh,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_dipole_debye,xtb_alpha_au,xtb_n_atoms,xtb_q_min,xtb_q_max,xtb_q_mean_abs,xtb_q_std
COc1ccc(C(C)=O)cc1,-32.479183151411,-10.5771,-7.4796,3.0975,5.176,108.981427,21.0,-0.3784274,0.22835721,0.09167303095238094,0.12836561423150203
COc1ccc(C(N)=O)cc1,-32.762823453643,-10.5585,-6.9029,3.6556000000000006,5.536,106.518012,20.0,-0.434838,0.27897921,0.1175916195,0.1630601001850809
COc1ccc(C=O)cc1,-29.304539635748,-10.7824,-7.797,2.985400000000001,3.999,97.631558,18.0,-0.3493457,0.19891748,0.08698876555555557,0.12540765733048978
COc1ccc(COCC(=N)N)cc1,-42.486235965868,-10.0521,-6.3147,3.737399999999999,3.36,139.482144,28.0,-0.39013016,0.19161306,0.10299781571428569,0.1439241070621824
COc1ccc(N2CCNC2=O)cc1,-41.540503975513,-9.7373,-6.1079,3.6293999999999995,5.785,134.203452,26.0,-0.45198296,0.31953583,0.0985131576923077,0.14382173467963535
COc1ccc(O)c(C(=O)O)c1,-37.484465784329,-10.3076,-7.6922,2.615400000000001,2.696,106.746484,20.0,-0.44597816,0.35417116,0.16915509850000002,0.22224534288702724
COc1ccc(O)c([N+](=O)[O-])c1,-37.632354601151,-10.8878,-8.6225,2.2653,8.089,103.042827,19.0,-0.37378606,0.54562173,0.16236384789473685,0.22326905784765308
COc1ccc(S(N)(=O)=O)cc1,-37.905584969764,-11.0823,-7.0199,4.0624,7.082,123.359119,21.0,-0.57175754,1.10948522,0.19998915000000006,0.3287776554664714
COc1ccc2[nH]ccc2c1,-30.845004956027,-9.5868,-6.3087,3.2781000000000002,2.878,110.905866,20.0,-0.27945176,0.15093778,0.065315685,0.08978914401751066
COc1ccc2c(c1)C(=O)C(=O)N2,-37.950974434309,-10.6874,-8.8376,1.8498,8.238,115.12548,20.0,-0.34909752,0.25377722,0.123387477,0.15798629115451973
COc1ccc2c(c1)CC(=O)N2,-34.937452994785,-10.1154,-6.4543,3.6610999999999994,4.76,112.994239,21.0,-0.4155368,0.27418464,0.10734731428571428,0.14596816401206
COc1ccc2c(c1)CCC(=O)N2,-38.10527346532,-10.1069,-6.4882,3.6186999999999996,4.504,124.624013,24.0,-0.43622947,0.27329463,0.09935812333333334,0.13956143520441117
COc1ccc2c(c1)CNC2=O,-34.92815561355,-10.4453,-6.8604,3.5848999999999993,6.208,113.085986,21.0,-0.43657136,0.27243732,0.10184279523809524,0.14753356460580042
COc1ccc2c(c1)NC(=O)C2=O,-37.954465058453,-10.6253,-8.7215,1.9037999999999986,7.931,115.116173,20.0,-0.34735269,0.25474523,0.12594098299999998,0.15946293442340229
COc1cccc2c1C(=O)CCC2,-37.793679270284,-10.3164,-7.6026,2.7138,4.212,127.123107,25.0,-0.36980429,0.23326871,0.081596762,0.11825231087260786
COc1cccc2c1NC(=O)C2,-34.937319908466,-10.2207,-6.5455,3.675200000000001,5.028,113.014902,21.0,-0.41548207,0.27435569,0.10503731142857144,0.14540937191576436
COc1cccc2cc(C(=O)O)[nH]c12,-41.141326454202,-10.0107,-7.5529,2.4577999999999998,4.579,128.800108,23.0,-0.42678769,0.34614006,0.12169421913043478,0.17840317861216629
COc1cccc2cc[nH]c12,-30.847050358538,-9.5142,-6.0456,3.4686000000000003,2.205,110.91473,20.0,-0.28322679,0.16022892,0.062967771,0.08893346633929816
COc1ccccc1,-23.111678236167,-10.2689,-6.0987,4.1702,1.469,84.312989,16.0,-0.27405661,0.14465699,0.062099471249999996,0.08703525773128604
COc1ccccc1/C(N)=N/O,-36.135296591159,-9.7178,-6.4685,3.2493000000000007,1.638,115.876893,22.0,-0.3775338,0.30321246,0.1181090690909091,0.15811177180459643
COc1ccccc1C(N)=S,-31.9313845882,-9.1452,-7.536,1.6092000000000013,6.455,121.43734,20.0,-0.38121047,0.19418966,0.105744094,0.145060953399589
COc1ccccc1NC(C)=O,-35.925249073798,-10.225,-6.5183,3.7066999999999997,2.955,118.262758,23.0,-0.40689065,0.28326764,0.10308910739130435,0.142096004401624
COc1ccccc1NC(N)=S,-35.379312881426,-9.143,-6.8739,2.269100000000001,6.69,130.577288,22.0,-0.42693436,0.20621245,0.11993546000000004,0.15883365077432895
COc1ccccc1O,-27.179405473888,-9.9754,-5.9985,3.9769000000000005,1.162,88.863024,17.0,-0.38491705,0.30016085,0.10263523000000001,0.1462079593850672
COc1ccccc1OC,-30.338307020304,-9.8467,-5.8922,3.9545000000000003,0.666,100.86291,20.0,-0.26110772,0.1238092,0.07505971600000001,0.10065709126764741
COc1ccccc1OCC(N)=O,-39.987497879332,-10.1774,-6.1802,3.9972000000000003,4.821,123.069953,24.0,-0.42689121,0.27566106,0.12089827000000002,0.16130305474728918
COc1ccccc1S,-26.361868077113,-9.8452,-6.3659,3.4793000000000003,3.471,103.822268,17.0,-0.27767388,0.18365767,0.08195748352941176,0.11109796224164621
COc1ccnc(O)c1,-27.46923803302,-10.5494,-6.6348,3.9146,1.648,84.280692,16.0,-0.3898234,0.33404313,0.14032107437499997,0.1824427363835852
CS(=O)(=O)C/C(N)=N/O,-31.716750759666,-10.5743,-6.4472,4.1270999999999995,3.972,89.592622,17.0,-0.56399216,1.00151544,0.27364107058823534,0.3586648883800394
CS(=O)(=O)CC(=O)c1ccccc1,-39.757790017313,-11.1336,-7.9811,3.1525,3.982,133.913452,23.0,-0.55403198,1.00673897,0.16805001739130435,0.28913922518735213
CS(=O)(=O)Nc1ccccn1,-34.129978431421,-10.5864,-7.1597,3.4266999999999994,4.74,113.966451,19.0,-0.56646362,1.13341078,0.21556832210526314,0.34590555791352995
CS(=O)(=O)c1ccccc1O,-34.482565111655,-11.0333,-7.1889,3.8444000000000003,4.435,113.645541,19.0,-0.57772379,1.00596397,0.20980862736842104,0.3279141125574438
CS(=O)(=O)c1nc2ccccc2[nH]1,-38.413001637937,-10.9296,-7.3613,3.5683000000000007,2.574,130.979531,21.0,-0.54816316,0.98614099,0.17382475142857143,0.29171982331111684
CS(=O)(=O)c1nc2ccccc2s1,-38.211871812855,-11.1505,-8.0573,3.0931999999999995,4.913,141.789053,20.0,-0.54468649,0.99621132,0.1663344715,0.2949851040794276
CS(=O)(=O)c1nc[nH]n1,-29.067560709931,-11.4498,-7.4445,4.0053,6.681,86.623557,14.0,-0.53787435,0.98838327,0.24520705785714283,0.35661258666961243
CS(=O)c1ccccc1,-26.331900602334,-10.2851,-6.8421,3.4429999999999996,4.514,104.023119,17.0,-0.5043586,0.37599181,0.09207917235294118,0.16024440493365222
CS(C)(=O)=O,-18.684795706441,-11.4974,-3.4394,8.058,5.272,57.924397,11.0,-0.549698,0.97580442,0.27120411363636365,0.3905877819207193
CS(N)(=O)=O,-18.962481955052,-11.5343,-3.7103,7.824,3.903,55.757929,10.0,-0.57345458,1.12473191,0.362211977,0.4776894033613174
CSCC(=O)O,-20.853335409016,-10.064,-7.2308,2.8331999999999997,3.409,66.143772,12.0,-0.40230045,0.3523499,0.16965146083333335,0.2218675310408968
CSCC(C)=O,-19.928243497144,-10.0218,-7.3963,2.6255000000000006,3.839,72.907,14.0,-0.35494581,0.23756856,0.10674592499999999,0.138642214112
CSCCCO,-20.956051216755,-9.7467,-5.5054,4.241300000000001,2.606,76.052223,16.0,-0.44470598,0.28743403,0.09650746875,0.14925462630345201
CSc1ccccc1,-22.284593503309,-9.7294,-6.5853,3.1441,2.311,99.10269,16.0,-0.19170783,0.05629254,0.048893311875000005,0.06175575535587113
CSc1ccccc1C(=O)O,-32.569437352439,-9.8571,-7.486,2.371100000000001,3.828,117.070599,19.0,-0.41197173,0.36260788,0.11849760000000001,0.17960218152442456
CSc1ccccc1O,-26.356094669191,-9.535,-6.565,2.9699999999999998,3.4,103.633065,17.0,-0.3876121,0.2992755,0.0924515194117647,0.13632589333431988
C[C@@H]1COC(=O)O1,-23.850097375444,-12.2656,-6.6199,5.645699999999999,6.055,57.986917,13.0,-0.37057346,0.47524596,0.15982197230769232,0.20918201898256666
C[S@@](=N)(=O)c1ccccc1,-29.709866367221,-9.7372,-7.0041,2.7330999999999994,4.417,113.446968,19.0,-0.53576507,0.77571517,0.1504762684210526,0.25808081883565365
Cc1cc(C)[nH]n1,-20.620165826285,-10.3081,-5.5556,4.7524999999999995,2.426,72.931712,15.0,-0.24500134,0.15646001,0.07591122266666667,0.09543306150695317
Cc1cc(C)on1,-21.225622321964,-10.8619,-6.5846,4.2773,3.172,68.49736,14.0,-0.16203197,0.13428267,0.08862908357142858,0.0963314110840435
Cc1cc(O)nc(O)c1,-27.482251787456,-10.5913,-6.6636,3.9277000000000006,3.521,83.919994,16.0,-0.38687442,0.33597726,0.171115614375,0.21444821840291825
Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,-44.028067114395,-12.0236,-9.7585,2.2651000000000003,5.583,112.330116,20.0,-0.39335804,0.55089629,0.202654616,0.2699962522163665
Cc1ccc(-c2nnn[nH]2)cc1,-32.848619480515,-10.6249,-7.5855,3.0394000000000005,6.829,115.053909,20.0,-0.19796314,0.16620104,0.06507971649999998,0.08274646006246554
Cc1ccc(C(=O)NN)cc1,-32.099355609903,-10.5446,-7.0515,3.493100000000001,3.449,110.729204,21.0,-0.43696086,0.2567526,0.10385446095238095,0.1475263175603115
Cc1ccc(C(N)=O)cc1,-28.700436825195,-10.5606,-6.9787,3.581900000000001,4.466,101.565648,19.0,-0.43548011,0.27858551,0.1025334647368421,0.15249444984494698
Cc1ccc(C(N)=S)cc1,-27.86940381722,-9.2375,-7.5154,1.722100000000001,5.507,116.49535,19.0,-0.37711129,0.19350965,0.08914793105263158,0.12901312007842206
Cc1ccc(C=O)cc1,-25.241414376183,-10.7949,-7.8695,2.9254,4.353,92.673876,17.0,-0.34661386,0.19962115,0.06894717941176472,0.10687443274127201
Cc1ccc(O)nc1,-23.403076573244,-10.4676,-6.8869,3.5806999999999993,1.998,79.311692,15.0,-0.39318396,0.33160626,0.1168338526666667,0.16897816129525506
Cc1cccc(C)c1C(=O)O,-32.506747645539,-10.7589,-7.0702,3.6887000000000008,1.744,108.802042,21.0,-0.42026328,0.3598526,0.11045267666666667,0.170086685021543
Cc1cccc(C)c1O,-26.291423727961,-10.0718,-5.8619,4.209899999999999,1.621,95.420177,19.0,-0.3988605,0.29827458,0.08106805947368421,0.12681344549477544
Cc1ccn(C(N)=O)n1,-27.106376359755,-10.7009,-7.1231,3.5778000000000008,5.671,84.036369,16.0,-0.39538783,0.32715417,0.134380165,0.17693344616388104
Cc1cnc(C(=N)N)cn1,-28.57971705772,-10.017,-8.08,1.9369999999999994,3.606,96.994964,18.0,-0.3831029,0.19039467,0.13423191055555553,0.16291583563581927
Cc1cnc(C(C)NC(=O)OC(C)(C)C)[nH]1,-50.212335470556,-10.2465,-5.6388,4.6076999999999995,2.873,158.161749,35.0,-0.48018468,0.40327252,0.11152986085714287,0.15442877965305743
Cc1cnc(O)nc1,-23.678964862754,-10.3357,-7.602,2.733699999999999,3.626,74.881434,14.0,-0.37196837,0.33838329,0.1483972564285714,0.19527001606142294
Cc1cscn1,-17.267921524421,-10.7558,-7.1082,3.6476000000000006,1.271,71.932272,11.0,-0.23883128,0.07722963,0.07458572909090909,0.09340442126472942
Cc1nc(-c2ccccc2O)cs1,-36.229329849385,-10.105,-6.9188,3.1862000000000004,1.408,138.910083,22.0,-0.39873643,0.30156915,0.09388993000000001,0.1352645612660224
Cc1nc(=O)[nH]n1-c1ccccc1,-36.686728083096,-10.597,-7.3367,3.260299999999999,8.059,123.859605,22.0,-0.43969866,0.33911556,0.10942471000000001,0.1557267055707763
Cn1c(=O)[nH]c2ccccc2c1=O,-37.38645135587,-11.0649,-7.6728,3.3921,3.885,119.271228,21.0,-0.45248125,0.32148136,0.12445549380952381,0.1781616116775906
Cn1cc(C(=O)O)nn1,-27.991644827355,-10.9062,-7.6291,3.2771,6.947,75.213214,14.0,-0.39848627,0.34702063,0.1616587314285714,0.2112560288863487
Cn1cc[nH]c1=O,-21.563367249736,-9.7964,-5.1309,4.665500000000001,3.972,66.037345,13.0,-0.46688337,0.29817475,0.11793461461538463,0.17284281202231663
Cn1ccc(=O)[nH]c1=O,-27.781967214645,-11.1549,-7.441,3.7138999999999998,5.141,79.337862,15.0,-0.44362434,0.31989857,0.1635052913333333,0.21208171259546624
Cn1ccc(=O)n(C)c1=O,-30.94943068605,-10.9852,-7.262,3.723200000000001,4.367,90.986754,18.0,-0.44092704,0.30941205,0.13295168166666663,0.18451213304323216
Cn1ccc(C(=O)O)n1,-27.740306322386,-11.1418,-7.3704,3.7714,4.541,79.603511,15.0,-0.42976269,0.34725948,0.15317519533333332,0.2065482309351023
Cn1ccnc1[N+](=O)[O-],-27.919743592549,-11.4027,-9.06,2.342699999999999,7.195,75.692135,14.0,-0.39586853,0.51249149,0.14854471,0.21357012730581057
Cn1cnc(C=O)c1,-23.663243532564,-10.6198,-7.5881,3.0317,6.455,74.864585,14.0,-0.35759189,0.19905838,0.09645184571428571,0.13823543815079115
Cn1cnc(CO)c1,-24.696522462662,-10.2411,-5.7284,4.5127,6.216,77.803812,16.0,-0.45243236,0.31441397,0.104940076875,0.1617392641448184
Cn1cnc(S(N)(=O)=O)c1,-32.260228370278,-11.0964,-6.4372,4.659199999999999,7.843,100.660798,17.0,-0.57258514,1.11006299,0.22957779235294118,0.363852863827584
Cn1cnc2c(=O)[nH]c(=O)[nH]c21,-35.797214322758,-10.944,-7.1091,3.834900000000001,8.544,101.394589,18.0,-0.44359461,0.32714203,0.165530575,0.2073884544518972
Cn1cnc2c(=O)[nH]c(=O)n(C)c21,-38.962406653689,-10.797,-7.0156,3.7814000000000005,9.069,113.040349,21.0,-0.444046,0.31637611,0.13996061999999998,0.18622420554519092
Cn1cnc2ccccc21,-27.067070557393,-10.1723,-6.5739,3.5984,4.008,101.409536,18.0,-0.2808944,0.09272944,0.05956192777777777,0.081742787906852
Cn1cncc1C(=O)O,-27.76059852984,-10.7669,-7.5475,3.2193999999999994,5.209,79.433552,15.0,-0.42965322,0.3474212,0.15099789333333333,0.21066435618201015
Cn1cncc1CO,-24.694757752631,-10.1968,-5.5745,4.6223,2.549,77.820026,16.0,-0.44369913,0.29088981,0.09789549375,0.1553602514695508
Cn1nc(-c2ccccc2)cc1O,-36.408508920247,-9.9973,-6.4441,3.5531999999999995,3.72,128.779105,23.0,-0.38134559,0.30840997,0.08321840739130437,0.12801815981579934
Cn1nccc1C(=O)O,-27.741132780043,-11.2377,-7.7526,3.4851,2.573,79.596611,15.0,-0.42484458,0.34876139,0.15240099,0.20819940159309247
Cn1nccc1O,-21.522693739482,-10.2549,-5.5079,4.746999999999999,2.924,66.237976,13.0,-0.38608639,0.31614169,0.12463591999999998,0.16935509590833175
Cn1nncc1C(=O)O,-27.994931582385,-11.0092,-8.2297,2.7795000000000005,4.766,75.185777,14.0,-0.41642142,0.34944117,0.16306879785714284,0.21372723556744633
FC(F)(F)c1c[nH]cn1,-30.145114072659,-11.3008,-6.6934,4.607400000000001,7.105,65.132596,12.0,-0.23025817,0.48115936,0.15198283749999997,0.196536048573761
FC(F)(F)c1cn[nH]c1,-30.128111273269,-11.7774,-7.0689,4.7085,4.303,65.173431,12.0,-0.20991558,0.4869463,0.14419882333333334,0.1936033280310029
FC(F)(F)c1ncc[nH]1,-30.140990323351,-11.3262,-7.0603,4.2659,5.143,65.157657,12.0,-0.22688345,0.47838756,0.15085922166666668,0.19497634040273001
Fc1ccc2[nH]ccc2c1,-27.845361090038,-10.1392,-6.7128,3.426400000000001,4.423,94.75507,16.0,-0.22865921,0.15964662,0.0712415875,0.09255747732152027
Fc1ccc2[nH]ncc2c1,-28.099388008465,-10.6533,-7.4568,3.1964999999999995,2.458,90.276535,15.0,-0.22220652,0.16412549,0.07913458733333334,0.10320224563258344
Fc1ccccn1,-20.380930260166,-10.7476,-7.4713,3.2763,3.813,63.738734,11.0,-0.22761153,0.25257524,0.09696049181818181,0.12663739933219373
N#CC(C#N)c1ccccc1,-28.068642907149,-11.527,-7.0502,4.476799999999999,4.446,105.091134,17.0,-0.20844612,0.11890931,0.06540356352941176,0.08959220935825107
N#CC1(O)CCCCC1,-27.556315553739,-11.4106,-6.2191,5.1915000000000004,5.103,87.312976,20.0,-0.44605867,0.29019536,0.09446291700000001,0.14071399049179395
N#CC1CCCCC1,-23.501712447183,-11.3708,-5.7747,5.596099999999999,4.039,82.723706,19.0,-0.23668176,0.10447587,0.05246359947368421,0.07065237715688698
N#CC1CCCS1,-20.403379701455,-10.0775,-6.6144,3.4631000000000007,4.532,79.140182,14.0,-0.2163328,0.10725674,0.06948576214285715,0.08930149652397605
N#CCC(=O)Nc1ccccc1,-33.217889239957,-10.7674,-7.1339,3.6335000000000006,4.353,114.595236,20.0,-0.40270157,0.28256254,0.104858236,0.14285346358304904
N#CCC1=CCCCC1,-25.613502160883,-10.5432,-5.7951,4.748100000000001,4.173,93.502673,20.0,-0.23615521,0.1114043,0.055577590499999996,0.07263589490552047
N#CCCCc1ccccc1,-29.892231757073,-10.8278,-6.191,4.6368,3.69,115.444763,22.0,-0.23551098,0.11128406,0.05064419636363635,0.06765758342945177
N#CCS(N)(=O)=O,-23.474493392598,-11.9905,-6.9443,5.046200000000001,3.09,68.855655,11.0,-0.57623263,1.17378509,0.35275873181818185,0.47016397323315406
N#CCc1cccc2cccnc12,-33.424658737518,-10.227,-7.986,2.2410000000000005,4.991,127.52562,21.0,-0.24103216,0.11901234,0.06497506714285714,0.0896685280140226
N#CCc1nccs1,-21.778751391523,-11.2014,-7.5495,3.6518999999999995,3.742,84.82958,12.0,-0.23979835,0.11753199,0.09163009000000001,0.11432832566774939
N#C[C@@H]1CC[C@H]1C#N,-21.650729466106,-11.8442,-6.7305,5.113700000000001,4.616,72.048838,14.0,-0.22324926,0.10689314,0.07790927642857141,0.10230061787703731
N#Cc1cccc(C#N)n1,-25.174374692329,-11.2847,-8.6581,2.6266000000000016,6.08,89.063933,13.0,-0.20577187,0.11474344,0.09601694153846153,0.11554318090768172
N#Cc1cccc2cc[nH]c12,-28.137509002997,-10.3877,-7.4659,2.9218,3.243,107.155615,17.0,-0.24917077,0.16316666,0.06042067294117648,0.08624619985405597
N#Cc1cccc2cccnc12,-30.257886168367,-10.3361,-8.4029,1.9331999999999994,6.265,116.036516,18.0,-0.23355311,0.11773212,0.06396068166666666,0.09036282601309319
N#Cc1ccccc1,-20.398128248838,-11.5138,-7.5297,3.9840999999999998,4.247,80.590676,13.0,-0.22918145,0.10831445,0.05194663538461538,0.07629790168602955
N#Cc1ccccc1C#N,-24.91288428518,-11.8597,-8.3691,3.4906000000000006,6.726,93.458381,14.0,-0.20793369,0.11005926,0.06945260428571429,0.09418727960028217
N#Cc1ccccc1O,-24.473204075096,-11.0823,-7.5662,3.5161,3.045,85.081429,14.0,-0.38079678,0.30676886,0.10967772285714286,0.15783684796239225
N#Cc1ccccc1[N+](=O)[O-],-30.843373332137,-12.1733,-9.2693,2.904,7.496,94.795849,15.0,-0.36533947,0.53073921,0.130025822,0.20228743249093534
N#Cc1ccccn1,-20.662741823945,-10.7348,-8.074,2.6608,5.38,76.11326,12.0,-0.21207517,0.11342701,0.07917922083333333,0.1018565834354942
N#Cc1ncccn1,-20.930101070256,-10.8081,-8.5373,2.2707999999999995,5.707,71.693336,11.0,-0.22187925,0.19607501,0.11817362636363637,0.13633906756727412
N#Cc1nccs1,-18.609022967062,-11.4672,-8.4723,2.9948999999999995,4.86,73.501036,9.0,-0.21300366,0.11329362,0.09464522111111112,0.11387760462183007
N#N,-5.599316143598,-13.363,-11.2365,2.1265,0.0,13.185547,2.0,0.0,0.0,0.0,0.0
N/C(=N\O)c1ccccc1,-28.906800631382,-10.016,-6.8633,3.1527000000000003,1.509,99.293197,18.0,-0.37238193,0.30479865,0.11156908722222221,0.15825434692965606
N/C(=N\O)c1ccccn1,-29.181130921373,-10.0148,-7.3551,2.659699999999999,1.703,94.787147,17.0,-0.36483815,0.30493012,0.13486357588235295,0.17239668963478066
N/C(=N\O)c1cccs1,-26.847612320431,-9.9801,-7.2865,2.6936,1.208,96.587584,15.0,-0.36786177,0.30648113,0.12970618066666664,0.17324704597680343
N/C(=N\O)c1cnc2ccccc2n1,-39.029387815451,-10.0882,-8.6658,1.4223999999999997,4.994,130.154847,22.0,-0.35360696,0.30214296,0.12618203227272728,0.16001440447684856
N/C(=N\O)c1nc2ccccc2s1,-36.722446520918,-10.3465,-7.8885,2.458000000000001,1.945,131.96364,20.0,-0.35847461,0.3153252,0.12305177550000002,0.16057766848513313
N/C(Cc1ccccc1)=N\O,-32.072158228821,-10.0418,-6.2409,3.8009000000000004,1.458,110.846454,21.0,-0.37785158,0.30410235,0.10635649952380953,0.14982878644812808
N/N=C/c1ccccc1O,-28.913591724474,-9.5916,-6.8476,2.7439999999999998,1.144,99.576732,18.0,-0.3766881,0.30001539,0.10186425888888889,0.1446688371532574
N=C(N)c1cc2ccccc2o1,-33.236608798434,-10.1801,-7.4962,2.6838999999999995,2.932,116.712166,20.0,-0.39181762,0.19376874,0.11033508949999997,0.14682752397276297
N=C(N)c1nc2ccccc2s1,-32.690003288031,-10.4026,-7.9585,2.4440999999999997,2.641,127.198412,19.0,-0.37861999,0.17871085,0.1127477305263158,0.15243074810768673
N=C(NO)C1CCCC1,-28.814208103387,-10.2298,-5.9562,4.273599999999999,3.469,89.830967,21.0,-0.37926361,0.3014388,0.1008401219047619,0.14747570281466166
N=C(n1nnc2ccccc21)n1nnc2ccccc21,-52.817001543948,-11.0027,-8.6364,2.3663000000000007,3.88,183.764997,29.0,-0.34444353,0.20026678,0.07891076724137933,0.1053755304142755
N=C1NC(=O)c2ccccc21,-30.093810802093,-10.76,-8.3296,2.4304000000000006,3.797,102.939918,17.0,-0.39643809,0.28013593,0.11903103352941174,0.16961493134821032
NC(=O)C(C(N)=O)c1ccccc1,-38.344908552788,-10.6334,-6.6542,3.9791999999999996,4.751,123.964553,23.0,-0.43608449,0.28808616,0.1431496656521739,0.19482754891147092
NC(=O)C(F)(F)F,-26.478968354473,-12.4731,-7.9437,4.529400000000001,4.712,43.189478,9.0,-0.35281966,0.45867603,0.25777063222222224,0.27197288443916073
NC(=O)C(c1ccccc1)c1ccccn1,-43.844418048575,-10.1459,-6.9264,3.219499999999999,1.905,159.675329,28.0,-0.42843668,0.2844099,0.08910822357142857,0.1352812106784647
NC(=O)C1CCCCC1,-28.633210581443,-10.578,-5.7769,4.801099999999999,4.132,92.211345,22.0,-0.42938606,0.27804131,0.09229576545454544,0.1404630441283403
NC(=O)CC(=O)O,-24.098389026992,-11.2664,-6.9078,4.358600000000001,5.231,57.107497,12.0,-0.41415485,0.3678037,0.2614147833333333,0.28647317542576756
NC(=O)CC(N)=O,-23.468488779969,-10.8605,-6.4004,4.4601,3.989,61.323246,13.0,-0.43657565,0.28916072,0.23573895230769232,0.2598809366074473
NC(=O)CCC(N)=O,-26.63070409315,-10.7746,-5.7891,4.985499999999999,0.0,72.832703,16.0,-0.43474001,0.28103695,0.197678378125,0.2314213335397995
NC(=O)CN1CCCC1=O,-31.959925043395,-10.6181,-6.3447,4.2734000000000005,3.858,91.261874,20.0,-0.4440018,0.27612694,0.1437386265,0.19231531534464064
NC(=O)COCc1ccccc1,-35.912849513957,-10.8783,-6.462,4.4163,4.089,118.414725,23.0,-0.42631125,0.27627252,0.10125718739130436,0.1535322561700614
NC(=O)Cc1cc2ccccc2s1,-36.232116871325,-10.3522,-7.1238,3.2283999999999997,4.46,138.748536,22.0,-0.42362838,0.28568686,0.09518781954545454,0.1423799375786107
NC(=O)Cc1ccccn1,-28.970020548946,-10.4239,-7.1734,3.2504999999999997,3.537,97.02023,18.0,-0.42632213,0.28865135,0.12663267555555555,0.1700202940444837
NC(=O)Cc1cccs1,-26.633068687218,-10.4943,-6.8773,3.617000000000001,3.329,98.827911,16.0,-0.42194411,0.2856776,0.118410883125,0.1651919769795481
NC(=O)Cc1cncs1,-26.910950140145,-10.8903,-7.4118,3.4784999999999995,4.347,94.288538,15.0,-0.41803547,0.2851551,0.1369700593333333,0.17917362478705612
NC(=O)Cc1nc2ccccc2[nH]1,-36.719074555295,-10.2691,-6.6138,3.6552999999999995,2.65,123.427675,22.0,-0.4372501,0.28532931,0.12712619545454548,0.16756227300237242
NC(=O)Cn1nnc2ccccc21,-36.945290657841,-10.6526,-7.7702,2.8823999999999996,0.498,119.421213,21.0,-0.41468439,0.28021018,0.11266422952380951,0.15321756427788602
NC(=O)NCc1ccccc1,-32.138117551947,-10.6243,-6.3879,4.2364,4.295,110.873264,21.0,-0.47327126,0.33732011,0.11138932095238097,0.1689886951069686
NC(=O)Nc1ccccc1,-28.983717542977,-10.3131,-6.2247,4.0884,4.261,99.245198,18.0,-0.45860945,0.33824015,0.12857430611111112,0.1799177435126721
NC(=O)Nc1ccccn1,-29.262340331617,-10.295,-6.9013,3.3937,2.634,94.707041,17.0,-0.45807535,0.34008079,0.15574287647058824,0.19984938807327682
NC(=O)Oc1ccccc1,-29.617815727873,-11.0087,-6.3726,4.636099999999999,2.763,94.843209,17.0,-0.45323585,0.40867503,0.14051807705882355,0.19696784853356705
NC(=O)[C@@H]1CCCC[C@@H]1O,-32.697202256568,-10.671,-6.0811,4.589899999999999,5.079,96.861971,23.0,-0.45610081,0.3087176,0.12484935043478264,0.18201494557481104
NC(=O)[C@@H]1CCCC[C@H]1O,-32.691786224302,-10.6023,-5.8464,4.7559,5.657,96.698485,23.0,-0.44745477,0.28220007,0.1246763947826087,0.17751179078414586
NC(=O)[C@@H]1CCCO1,-26.35641066567,-10.6043,-6.0999,4.5044,3.026,73.713264,17.0,-0.42189402,0.27133541,0.1353089976470588,0.1806443430143932
NC(=O)c1cc2ccccc2cc1O,-39.204259480458,-10.157,-7.7301,2.4269,4.678,134.609711,23.0,-0.4517007,0.33936488,0.12295032434782607,0.1809584164750644
NC(=O)c1ccccc1C(N)=O,-35.181884793968,-10.5357,-7.2935,3.2422000000000004,4.874,112.354089,20.0,-0.44738903,0.28712021,0.1552413065,0.20864815780429613
NC(=O)c1ccccc1O,-29.60561263816,-10.4601,-7.0578,3.4023000000000003,5.617,94.539435,17.0,-0.44701352,0.30409325,0.15399782352941174,0.20611274890188555
NC(=O)c1ccccc1OCC(=O)O,-43.032280599513,-10.7981,-7.2251,3.5729999999999995,5.359,124.56734,23.0,-0.42519813,0.35402855,0.16660662782608693,0.2160909392623241
NC(=O)c1ccccc1[N+](=O)[O-],-35.978490863554,-11.295,-8.7977,2.497299999999999,8.136,104.293598,18.0,-0.41175536,0.54189577,0.1663890488888889,0.23331233928105008
NC(=O)c1ccccn1,-25.803471907345,-10.4652,-7.6736,2.791599999999999,3.508,85.51727,15.0,-0.4310259,0.27293435,0.13245967733333333,0.17931889948637358
NC(=O)c1cn2ccccc2n1,-33.537423858744,-10.368,-7.439,2.9290000000000003,7.745,112.23056,19.0,-0.40940379,0.27875579,0.11474983947368422,0.1616301842242134
NC(=O)c1nccc2ccccc12,-35.392544249466,-10.3095,-8.1317,2.1777999999999995,3.119,125.476197,21.0,-0.43383434,0.27374778,0.10418266476190474,0.15348220177222055
NC(=O)c1ncco1,-24.568755596266,-11.253,-8.0208,3.2322000000000006,5.984,67.758219,12.0,-0.39669028,0.27099452,0.17937951166666669,0.20665103880828709
NC(=O)n1nnc2ccccc21,-33.794428746994,-10.9113,-8.2216,2.6897,0.195,107.922462,18.0,-0.42337438,0.32820328,0.12303495555555556,0.16878013840851286
NC(=S)N1CCCCC1,-28.081432857232,-8.966,-6.4122,2.553799999999999,6.015,104.685429,21.0,-0.46944346,0.1998187,0.09644163904761903,0.14481665403968533
