reaction_id,task_id,substrate_smiles,plate_id,screen_id,condition_id,cond_str,catalyst,catalyst_2,solvent,temp_c,time_h,yield,partner_smiles
RKB-03617611,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b6552437bf,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|MeCN,,Pd(BiPyPhos)(Cl)2,MeCN,100.0,18.0,10,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617612,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_9ffedf54ae,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|Dioxane,,Pd(P(o-Tol)3)2Cl2,Dioxane,100.0,18.0,10,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617613,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_3f90fc71ff,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeOH,,Pd-132,MeOH,100.0,18.0,9,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617614,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(Qhos)2,MeOH,100.0,18.0,9,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617615,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_bb059feb70,|Dioxane,,3G OMs XanthPhos,Dioxane,100.0,18.0,9,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617616,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_c139ee6e43,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|Dioxane,,Pd(P(Cy)3)2Cl2,Dioxane,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617617,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(Qhos)2,MeCN,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617618,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_1d9e641278,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeOH,,Pd(P(o-Tol)3)2Cl2,MeOH,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617619,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2 / XPhos,MeCN,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617620,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_dc49028cb5,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|Dioxane,,Pd(BiPyPhos)(Cl)2,Dioxane,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617621,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_8871d0b6cb,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Dioxane,,Pd(P(Ph)3)4),Dioxane,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617622,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_14f5c30068,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeCN,,Pd(P(Cy)3)2Cl2,MeCN,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617623,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617624,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_466dd475bc,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|Dioxane,,Pd(P(tBu)3)2,Dioxane,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617625,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2 / XPhos,MeCN,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617626,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_87d08dc489,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dtbpf)Cl2,MeOH,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617627,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b6552437bf,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|MeCN,,Pd(BiPyPhos)(Cl)2,MeCN,100.0,18.0,7,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617628,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_a0a0aa87c3,c1(P(c2ccccc2)c2ccccc2)c2Oc3c(C(C)(C)c2ccc1)cccc3P(c1ccccc1)c1ccccc1.[O-]S(C)(=O)=O.[Pd+]c1c(cccc1)c1ccccc1N.C(Cl)Cl|MeOH,,3G OMs XanthPhos,MeOH,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617629,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617630,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617631,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_4957928872,|MeCN,,3G OMs XanthPhos,MeCN,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617632,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_e7bd21231d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dppf)Cl2,MeOH,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617633,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_4957928872,|MeCN,,3G OMs XanthPhos,MeCN,100.0,18.0,6,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617634,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_d71bc0fdfd,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|Dioxane,,Pd(dppf)Cl2,Dioxane,100.0,18.0,5,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617635,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_8871d0b6cb,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Dioxane,,Pd(P(Ph)3)4),Dioxane,100.0,18.0,5,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617636,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_c3b27856cb,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeCN,,Pd(P(o-Tol)3)2Cl2,MeCN,100.0,18.0,5,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617637,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(Qhos)2,MeCN,100.0,18.0,5,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617638,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_bb059feb70,|Dioxane,,3G OMs XanthPhos,Dioxane,100.0,18.0,5,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617639,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b6552437bf,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|MeCN,,Pd(BiPyPhos)(Cl)2,MeCN,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617640,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617641,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617642,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_e8d46c9e9a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeOH,,Pd(P(Ph)3)4),MeOH,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617643,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_e34fd39dff,|MeOH,,3G OMs XanthPhos,MeOH,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617644,hit_06,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)Cl)OC,screen_SCRN_66,SCRN_66,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,100.0,18.0,4,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617933,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_40534c4f12,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Toluene,,Pd(P(Ph)3)4),Toluene,100.0,18.0,23,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617934,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_3f90fc71ff,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeOH,,Pd-132,MeOH,100.0,18.0,23,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617935,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_24a01a5b7d,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeOH,,Pd(P(Cy)3)2Cl2,MeOH,100.0,18.0,22,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617936,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_1d9e641278,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|MeOH,,Pd(P(o-Tol)3)2Cl2,MeOH,100.0,18.0,22,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617937,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(Qhos)2,MeOH,100.0,18.0,21,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617938,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_e8d46c9e9a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeOH,,Pd(P(Ph)3)4),MeOH,100.0,18.0,21,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617939,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_40534c4f12,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Toluene,,Pd(P(Ph)3)4),Toluene,100.0,18.0,21,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617940,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_24a01a5b7d,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeOH,,Pd(P(Cy)3)2Cl2,MeOH,100.0,18.0,20,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617941,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,100.0,18.0,20,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617942,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_8871d0b6cb,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Dioxane,,Pd(P(Ph)3)4),Dioxane,100.0,18.0,20,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617943,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(Qhos)2,MeOH,100.0,18.0,19,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617944,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_e8d46c9e9a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeOH,,Pd(P(Ph)3)4),MeOH,100.0,18.0,18,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617945,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,100.0,18.0,17,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617946,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_4076342b87,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|Toluene,,Pd(P(tBu)3)2,Toluene,100.0,18.0,15,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617947,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_3f90fc71ff,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeOH,,Pd-132,MeOH,100.0,18.0,15,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617948,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_ba1fa7db09,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeOH,,Pd(XanthPhos)Cl2,MeOH,100.0,18.0,14,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617949,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_c4be4d3b3e,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeOH,Pd(OAc)2,Pd(OAc)2 / XPhos,MeOH,100.0,18.0,14,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617950,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_87d08dc489,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeOH,,Pd(dtbpf)Cl2,MeOH,100.0,18.0,13,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617951,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_b4e663cbcf,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeOH,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeOH,100.0,18.0,11,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617952,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_c4be4d3b3e,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeOH,Pd(OAc)2,Pd(OAc)2 / XPhos,MeOH,100.0,18.0,11,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617953,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,100.0,18.0,11,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617954,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,100.0,18.0,11,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617955,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_dd752d0e98,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|MeOH,,Pd(BiPyPhos)(Cl)2,MeOH,100.0,18.0,10,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617956,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_30116215bd,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeOH,,Pd(P(tBu)3)2,MeOH,100.0,18.0,10,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617957,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_ba1fa7db09,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeOH,,Pd(XanthPhos)Cl2,MeOH,100.0,18.0,9,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617958,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_7dc2ed3bef,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeOH,,Pd(Qhos)2,MeOH,100.0,18.0,9,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617959,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_dd752d0e98,n1c(c(c(n1c1ccccc1)c1ccccc1)n1nccc1P(C(C)(C)C)(C(C)(C)C)[Pd](Cl)Cl)c1ccccc1|MeOH,,Pd(BiPyPhos)(Cl)2,MeOH,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
RKB-03617960,hit_07,c1(ccc(cc1)c1c(c(on1)C(F)(F)F)I)OC,screen_SCRN_67,SCRN_67,c_c4be4d3b3e,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeOH,Pd(OAc)2,Pd(OAc)2 / XPhos,MeOH,100.0,18.0,8,c1(OCc2ccccc2)ccc(cc1)B(O)O
