experiment_id,plate_id,condition_id,smiles,yield_raw,yield
cx_01474,plate_3,c_5c20133624,CC(=O)CC(=O)N(C)C,2370.24434,0.27251872766016755
cx_01475,plate_3,c_1e9901be98,CC(=O)CC(=O)Nc1ccccc1,0.0,-2.2832323152006726
cx_01476,plate_3,c_4cad1f331c,CC(=O)CC(=O)c1ccccc1,0.0,-2.2832323152006726
cx_01477,plate_3,c_52824eb87e,CC(=O)CC(C)=O,1979.14367,0.2132403312748324
cx_01478,plate_3,c_34f0aedafb,CC(=O)CC(N)=O,2928.45587,0.34204371104153053
cx_01479,plate_3,c_e6aaeea210,CC(=O)CCC(C)=O,4559.23679,0.4875903503692133
cx_01480,plate_3,c_6e69826d33,CC(=O)CCc1nc2ccccc2[nH]1,8938.50838,0.7089587480959589
cx_01481,plate_3,c_7d9150a0e1,CC(=O)CN(C)C,2882.83707,0.3368820118806606
cx_01482,plate_3,c_dd4249697b,CC(=O)CNC(C)=O,4357.088,0.47267874573074525
cx_01483,plate_3,c_6276436e7a,CC(=O)COCc1ccccc1,4923.64494,0.5128735543937426
cx_01484,plate_3,c_682d934cb3,CC(=O)CS(C)(=O)=O,2186.44446,0.24598471715691228
cx_01485,plate_3,c_3ce1dedc2d,CC(=O)Cc1ccco1,4771.51784,0.50255403058939
cx_01486,plate_3,c_d78568401a,CC(=O)NC(C)C(=O)O,0.0,-2.2832323152006726
cx_01487,plate_3,c_2a769e0f28,CC(=O)NC(C)C(C)=O,4332.03383,0.47078261834666224
cx_01488,plate_3,c_4c1a4a6c00,CC(=O)NCCO,3860.02637,0.43285174128147635
cx_01489,plate_3,c_76c6e0d2d9,CC(=O)NCc1ccccc1,4760.25116,0.5017767216504754
cx_01490,plate_3,c_9712985d2d,CC(=O)NNc1ccccc1,6641.018,0.6112612885940468
cx_01491,plate_3,c_96d23cded0,CC(=O)Nc1cccc(C(=O)O)n1,0.0,-2.2832323152006726
cx_01492,plate_3,c_31dd3d42e6,CC(=O)Nc1ccccc1,6142.14889,0.5855831884265478
cx_01493,plate_3,c_0bad516436,CC(=O)Nc1ccccc1O,5247.53523,0.5338219188479264
cx_01494,plate_3,c_ce161772df,CC(=O)Nc1ccccn1,1095.93345,0.018989452885223718
cx_01495,plate_3,c_be1ea4b316,CC(=O)Nc1nc(C)cs1,2232.10034,0.2527782939635675
cx_01496,plate_3,c_4edea3bd72,CC(=O)Nc1nccs1,0.0,-2.2832323152006726
cx_01497,plate_3,c_59bdb80415,CC(=O)OCCO,3210.29249,0.37225320604825746
cx_01498,plate_3,c_8366c46d7a,CC(=O)OCc1ccccn1,8874.19877,0.7065843080944084
cx_01499,plate_3,c_93b44a8a0a,CC(=O)Oc1ccccc1,4114.80435,0.4538673215662251
cx_01500,plate_3,c_1737d539be,CC(=O)Oc1ccccc1C(=O)O,2458.14968,0.2844900679376072
cx_01501,plate_3,c_035cbae044,CC(=O)c1[nH]c(=O)[nH]c1C,6722.72602,0.6152823349767267
cx_01502,plate_3,c_3bba640cdd,CC(=O)c1cc2ccccc2[nH]1,1878.47507,0.19608060878637193
cx_01503,plate_3,c_268fc6138e,CC(=O)c1cc2ccccc2o1,3171.42619,0.3682485340606109
cx_01504,plate_3,c_605b7a25b7,CC(=O)c1ccc(C(C)=O)s1,0.0,-2.2832323152006726
cx_01505,plate_3,c_3422d899ca,CC(=O)c1ccc(C)o1,3277.45392,0.37906042685038027
cx_01506,plate_3,c_6308e2b3b2,CC(=O)c1ccc(F)nc1,10906.12415,0.7743838750582069
cx_01507,plate_3,c_59bbb46a1c,CC(=O)c1ccc2ccccc2c1O,0.0,-2.2832323152006726
cx_01508,plate_3,c_c8aa4dce88,CC(=O)c1ccc2ccccc2n1,3440.50386,0.39502294748525757
cx_01509,plate_3,c_90e5cd8d77,CC(=O)c1ccc[nH]1,4650.95282,0.49413910705016817
cx_01510,plate_3,c_c93c498286,CC(=O)c1cccc(C(C)=O)n1,5442.95357,0.5458444802130183
cx_01511,plate_3,c_e63cabc022,CC(=O)c1ccccc1,5295.40262,0.5368077196599563
cx_01512,plate_3,c_be76c12ab0,CC(=O)c1ccccc1-n1cccn1,5623.43351,0.5565706636342805
cx_01513,plate_3,c_e4f314f21f,CC(=O)c1ccccc1C(=O)O,1433.177465,0.10715221029382353
cx_01514,plate_3,c_a0a1c15f0a,CC(=O)c1ccccc1O,4146.04078,0.45635386456621824
cx_01515,plate_3,c_7fb224bc2e,CC(=O)c1ccccc1[N+](=O)[O-],470.37451,-0.25878604934856503
cx_01516,plate_3,c_e4fe6b2157,CC(=O)c1ccccn1,3122.07165,0.3630918793502516
cx_01517,plate_3,c_98bdb06c00,CC(=O)c1cccn1C,3653.57346,0.4147788031943797
cx_01518,plate_3,c_b617eb7502,CC(=O)c1ccco1,6303.63721,0.5941168514866573
cx_01519,plate_3,c_d8ec022a6a,CC(=O)c1cccs1,2618.88589,0.30531289270720147
cx_01520,plate_3,c_e4ab282de3,CC(=O)c1cnc(-c2ccccc2)s1,1113.37891,0.024178689425612153
cx_01521,plate_3,c_06106e42a0,CC(=O)c1cncs1,4391.60328,0.47527312470445815
cx_01522,plate_3,c_9e55a31f64,CC(=O)c1cocn1,2944.45704,0.34383519739975255
cx_01523,plate_3,c_60cddfd79d,CC(=O)c1nc(-c2ccccc2)c[nH]1,728.2641,-0.11527016201637977
cx_01524,plate_3,c_a4ab41b129,CC(=O)c1ncc[nH]1,4475.40312,0.4814881553005056
cx_01525,plate_3,c_e8fb9342f7,CC(=O)c1noc(C)n1,3896.94696,0.4359816363414627
cx_01526,plate_3,c_f3b2f581f0,CC(C)(C)C(=O)CC(=O)C(C)(C)C,2691.64552,0.3143219272689131
cx_01527,plate_3,c_1b5b36c412,CC(C)(C)C(=O)Nc1ncccc1O,0.0,-2.2832323152006726
cx_01528,plate_3,c_d7c2f72148,CC(C)(C)OC(=O)NC1CCCc2cn[nH]c21,3755.95219,0.4238652036311746
cx_01529,plate_3,c_5cdd46a2da,CC(C)(C)OC(=O)NCc1ncc[nH]1,6573.90889,0.6079215163655143
cx_01530,plate_3,c_41621916f8,CC(C)(C)[S@](=O)/N=C/c1cnc[nH]1,0.0,-2.2832323152006726
cx_01531,plate_3,c_84e92412d2,CC(C)(CO)C(=O)O,2400.31928,0.27666369313268985
cx_01532,plate_3,c_06431808b5,CC(C)(CO)CO,5414.68738,0.5441324362467751
cx_01533,plate_3,c_7a19cb154d,CC(C)(F)C(=O)O,4882.6948,0.5101274026010706
cx_01534,plate_3,c_973ef2b684,CC(C)(O)C(=O)c1ccccc1,3876.8834,0.43428447040396806
cx_01535,plate_3,c_9c3d46c93c,CC(C)(O)C(N)=O,3437.82889,0.3947672234077748
cx_01536,plate_3,c_6ab53edf85,CC(C)(O)CCO,4468.02936,0.4809459673274001
cx_01537,plate_3,c_1dbb4101c0,CC(C)(O)Cc1ccccc1,4132.11029,0.45524726456241377
cx_01538,plate_3,c_82764c1b3f,CC(C)(O)c1ccccc1,2165.47032,0.2428161003383
cx_01539,plate_3,c_bdb082fca5,CC(C)(O)c1ccccc1O,6136.23332,0.5852663434157948
cx_01540,plate_3,c_a28d5f7c9d,CC(C)C(=O)CC(=O)C(C)C,3318.15858,0.38311854757621033
cx_01541,plate_3,c_aee78f3497,CC(C)NC(=S)NC(C)C,1693.19077,0.16194745594503873
cx_01542,plate_3,c_ce24af5234,CC(O)(c1cccnc1)C(C)(O)c1cccnc1,6516.21486,0.605022933564963
cx_01543,plate_3,c_f0312506e3,CC(O)CCCO,4816.33596,0.5056280523393957
cx_01544,plate_3,c_e5d0a27750,CC(O)CN(C)C,5269.57535,0.5352000726734907
cx_01545,plate_3,c_c5794d188c,CC(O)COc1ccccc1,5702.40448,0.5611561943239358
cx_01546,plate_3,c_413719b0d7,CC(O)Cc1ccccc1,4559.97883,0.48764386058725967
cx_01547,plate_3,c_f7921528ba,CC(O)c1ccccc1,4498.08632,0.48315045463723905
cx_01548,plate_3,c_9aaec07d89,CC(O)c1ccccn1,3531.77752,0.4036315552839234
cx_01549,plate_3,c_b5f9633082,CC(O)c1ccco1,4143.67202,0.4561659593021554
cx_01550,plate_3,c_2a7ab32db3,CC(O)c1nc2ccccc2[nH]1,2307.37596,0.2636816248289814
cx_01551,plate_3,c_b7f2827ddf,CC(O)c1nc2ccccc2s1,2943.44494,0.34372217162644664
cx_01552,plate_3,c_90397aef27,CC/N=C/c1ccccc1,8764.63531,0.7024990985959408
cx_01553,plate_3,c_6ccca412f4,CC1(C)C(=O)Nc2ccccc21,6160.3722,0.5865573365334954
cx_01554,plate_3,c_8dfc074371,CC1(C)CCCC(C)(C)C1=O,4974.899,0.5162786963546224
cx_01555,plate_3,c_9aa55497a4,CC1(C)COC(=O)N1,3762.38355,0.4244277104890294
cx_01556,plate_3,c_73ff78401a,CC1(C)NC(=O)NC1=O,25610.65786,1.0551227432691896
cx_01557,plate_3,c_430e63a573,CC1(C)O[C@@H](C(=O)O)[C@H](C(=O)O)O1,1117.73572,0.02546196604082242
cx_01558,plate_3,c_bc5f64c22a,CC1(C)O[C@H](CO)[C@@H](CO)O1,5776.45976,0.5653989653598288
cx_01559,plate_3,c_66b0b3c0cd,CC1(C)Oc2ccccc2NC1=O,2768.64961,0.32359512518953243
cx_01560,plate_3,c_7c56fc8dfb,CC1(O)CCCCC1,5915.66446,0.5732290928939372
cx_01561,plate_3,c_17fdb39ff1,CC1=CC(=O)CCC1,2570.94264,0.29923879742085324
cx_01562,plate_3,c_4bcc9d98ca,CC1C=NNC1=O,0.0,-2.2832323152006726
cx_01563,plate_3,c_6f74356b85,CC1CC(=O)OC(=O)C1,3054.3648,0.3558835680133434
cx_01564,plate_3,c_dd942850a3,CC1CC(O)=CC(=O)O1,3169.1338,0.3680108029245007
cx_01565,plate_3,c_734195979d,CC1CCC(=O)N1,7942.07453,0.6700921292203321
cx_01566,plate_3,c_83d5eed542,CC1CCC(=O)O1,3504.09475,0.40104434023395086
cx_01567,plate_3,c_55811899c5,CC1CCOC1=O,5486.30612,0.5484530883114486
cx_01568,plate_3,c_6f8770a612,CC1NC(=O)C(=O)OC1C,1077.75282,0.013492969854961429
cx_01569,plate_3,c_d2787d69ab,CCC(=O)N(C)C,5052.77994,0.5213862743571885
cx_01570,plate_3,c_ebfe67f041,CCC(=O)OC(C)(C)C,5866.66368,0.5704940584856486
cx_01571,plate_3,c_0a1e21b480,CCC(=O)c1ccc[nH]1,2128.32248,0.23712805313824684
cx_01572,plate_3,c_f23f9e14b0,CCC(O)c1ccco1,6390.9321,0.5986392767964771
cx_01573,plate_3,c_2ff06e6cfc,CCC/C(=N\O)C(C)=O,873.72234,-0.05545730465934689
cx_01574,plate_3,c_6b92a7e320,CCCC#CCCC,5090.38135,0.5238241373157019
cx_01575,plate_3,c_c04dcd7886,CCCC(=O)OCC,6117.16535,0.5842429573670168
cx_01576,plate_3,c_b76d907e85,CCCC(C)(C)O,4650.87352,0.49413350078394563
cx_01577,plate_3,c_fef5c53640,CCCC(O)CO,4854.71823,0.5082379978472212
cx_01578,plate_3,c_23ae352fa4,CCCCC(=O)NC,5998.04755,0.5777767438531258
cx_01579,plate_3,c_dd372294a2,CCCCC(=O)c1ccccc1,5002.0,0.51806504359015
cx_01580,plate_3,c_b28bb54ebb,CCCCC(N)=O,5973.13788,0.5764083187975473
cx_01581,plate_3,c_2cdc69b617,CCCCCC#N,7695.22816,0.6597094950112653
cx_01582,plate_3,c_6de8a92462,CCCCCC(C)=O,4405.86143,0.47633890928020184
cx_01583,plate_3,c_172c6fd294,CCCCCCC(C)=O,8701.7782,0.7001322801506065
cx_01584,plate_3,c_0f2d576459,CCCCNC(C)=O,5897.86174,0.5722380424789674
cx_01585,plate_3,c_eff78eb27b,CCCCNC=O,5784.33461,0.5658469278809676
cx_01586,plate_3,c_bf12fd35f4,CCCCOC(N)=O,6210.93319,0.589245120627347
cx_01587,plate_3,c_626e6487fa,CCCCc1ccsc1,3403.90075,0.3915063578755557
cx_01588,plate_3,c_ca083b631e,CCCCn1ccnc1,5482.97551,0.548253411075242
cx_01589,plate_3,c_5908e28d1d,CCCNC(N)=O,2947.32771,0.3441555668969437
cx_01590,plate_3,c_b7191c441b,CCCNS(C)(=O)=O,3568.96048,0.4070749297683328
cx_01591,plate_3,c_bb3e474201,CCCc1ncc[nH]1,3456.62145,0.396559576347266
cx_01592,plate_3,c_88c40956c6,CCN(C(C)C)C(C)C,3366.21718,0.387846247899092
cx_01593,plate_3,c_6ac5a906da,CCN(CC)C(=O)CO,3210.5249,0.37227700683766013
cx_01594,plate_3,c_964e18e698,CCN(CC)C(N)=O,6016.38639,0.5787805705014923
cx_01595,plate_3,c_f3b554dd17,CCN(CC)CCCO,0.0,-2.2832323152006726
cx_01596,plate_3,c_ef2a038ea9,CCN(CC)c1ccccc1,6411.83711,0.5997131206495757
cx_01597,plate_3,c_8aafc765a3,CCN1CCCC1=O,4435.52056,0.4785449004841214
cx_01598,plate_3,c_3544302468,CCN1CCNC(=O)C1=O,3300.29248,0.38134351895358687
cx_01599,plate_3,c_aeeb674c17,CCNC(=O)C(=O)NCC,5817.24131,0.5677122583031389
cx_01600,plate_3,c_5fc1675a77,CCNC(=O)OC,4100.8459,0.4527500671376567
cx_01601,plate_3,c_1dea961cd0,CCNC(=O)OCC,4040.90529,0.4479087154745806
cx_01602,plate_3,c_db625c7961,CCOC(=N)C(=O)OCC,8777.15842,0.7029686151205623
cx_01603,plate_3,c_9fb550d789,CCOC(=N)CCOC,6115.79971,0.5841695405380372
cx_01604,plate_3,c_c6d3ed577b,CCOC(=O)/C(N)=N\O,2141.70493,0.23918851767781862
cx_01605,plate_3,c_14b4f5f16b,CCOC(=O)C(=O)C1CCCCC1,8992.35114,0.7109336303066417
cx_01606,plate_3,c_d6b350c8db,CCOC(=O)C(=O)N(C)C,4770.91136,0.5025122351737251
cx_01607,plate_3,c_31f2a52b8f,CCOC(=O)C(=O)Nc1ccccc1,4476.46323,0.48156603108792234
cx_01608,plate_3,c_3040f76883,CCOC(=O)C(=O)O,3724.74977,0.42112240152996594
cx_01609,plate_3,c_b2ccb54583,CCOC(=O)C(=O)OCC,4498.31531,0.48316719301130373
cx_01610,plate_3,c_3c72c1b068,CCOC(=O)C(C)=O,4634.10896,0.49294614702838657
cx_01611,plate_3,c_64b3f4f16b,CCOC(=O)C(N)=O,4909.41881,0.5119221349517928
cx_01612,plate_3,c_c6b58d9914,CCOC(=O)C1CCCCC1=O,515.78001,-0.22854118365436077
cx_01613,plate_3,c_c2e877cad6,CCOC(=O)C1CCNC1=O,5808.50277,0.5672179412184208
cx_01614,plate_3,c_fedb710df0,CCOC(=O)CC#N,1011.28218,-0.007422953063350459
cx_01615,plate_3,c_e6d0463547,CCOC(=O)CC(=O)OCC,2587.42537,0.3013397297909095
cx_01616,plate_3,c_b3ed4506c5,CCOC(=O)CC(=O)c1ccccn1,0.0,-2.2832323152006726
cx_01617,plate_3,c_64763fb818,CCOC(=O)CCCC(=O)CC,5199.16297,0.5307768338388357
cx_01618,plate_3,c_68c2a86217,CCOC(=O)CN(C)C,5197.67661,0.5306828179493975
cx_01619,plate_3,c_2212de4197,CCOC(=O)CNC(=O)CC,4909.51692,0.5119287058166033
cx_01620,plate_3,c_ee76894b5f,CCOC(=O)CNC(C)=O,4218.9595,0.4620863422642654
cx_01621,plate_3,c_b169a6c8c9,CCOC(=O)CNC=O,4747.80778,0.5009160895741142
cx_01622,plate_3,c_18e6ade498,CCOC(=O)CO,4152.31008,0.4568506682523771
cx_01623,plate_3,c_a84615054e,CCOC(=O)CSc1ccccc1,1629.61911,0.14936945005731814
cx_01624,plate_3,c_ae77b907b4,CCOC(=O)Cc1ccccn1,3767.75369,0.42489666377386676
cx_01625,plate_3,c_fbaf26268a,CCOC(=O)Cc1ccco1,5421.86449,0.5445679887668615
cx_01626,plate_3,c_7c21f60fbe,CCOC(=O)Cc1ncccn1,1842.85462,0.18978781814005327
cx_01627,plate_3,c_102050ed84,CCOC(=O)Cn1nnc(-c2ccccc2)n1,3708.21065,0.41965922549615725
cx_01628,plate_3,c_e30f8f0913,CCOC(=O)NC,5292.16002,0.5366063112997804
cx_01629,plate_3,c_9281238baf,CCOC(=O)OCC,5172.48048,0.5290849983859947
cx_01630,plate_3,c_108b53c136,CCOC(=O)[C@@H]1CCCC[C@H]1O,3169.10706,0.3680080288522283
cx_01631,plate_3,c_89cb2ae633,CCOC(=O)c1c[nH]cn1,6209.53369,0.5891710190961066
cx_01632,plate_3,c_e765e0e3bf,CCOC(=O)c1cc(C)on1,862.4015,-0.05974146979627264
cx_01633,plate_3,c_3c95bd22f1,CCOC(=O)c1ccccc1,5277.58666,0.5356995868104191
cx_01634,plate_3,c_31b01f4948,CCOC(=O)c1ccccn1,3764.6962,0.4246297471361211
cx_01635,plate_3,c_ee7d31e2cf,CCOC(=O)c1cccs1,1860.80548,0.19297410740855414
cx_01636,plate_3,c_ea585cb17d,CCOC(=O)c1cn(Cc2ccccc2)nn1,7792.90328,0.6638570937322446
cx_01637,plate_3,c_c30fa48ad6,CCOC(=O)c1cnoc1C,6059.73376,0.5811411976484806
cx_01638,plate_3,c_03dd82ea86,CCOC(=O)c1csc(-c2ccccn2)n1,8061.98847,0.6750199556385639
cx_01639,plate_3,c_c27d0ce9c3,CCOC(=O)c1nc2ccccc2s1,2212.1482,0.2498266716264825
cx_01640,plate_3,c_012155e2f9,CCOC(=O)c1ncc[nH]1,19644.16953,0.9678995270626717
cx_01641,plate_3,c_baa848edde,CCOC(=O)c1nccn1C,4154.2481,0.4570040927544148
cx_01642,plate_3,c_ae96d3b59d,CCOC(=O)c1ncco1,4866.41041,0.5090289528833576
cx_01643,plate_3,c_4aff32e160,CCOCC(=O)OCC,4248.15254,0.46435362295506555
cx_01644,plate_3,c_6e082b9e99,CCOCC(C)O,4679.99985,0.4961862407014604
cx_01645,plate_3,c_1be76f70f6,CCOP(C)(=O)OCC,2083.12796,0.2300725714361832
cx_01646,plate_3,c_c40280aeac,CCOc1ccccc1C(N)=O,4331.85585,0.47076910944090966
cx_01647,plate_3,c_da09c99410,CCS(=O)(=O)CC,5688.91798,0.5603776000675668
cx_01648,plate_3,c_e098180e4b,CCSCCO,4450.36516,0.4796434827067235
cx_01649,plate_3,c_22809f8f3c,CCc1ccc[nH]1,5211.01427,0.5315254974977625
cx_01650,plate_3,c_440b7660ea,CCc1ncc[nH]1,5045.97457,0.5209431148026451
cx_01651,plate_3,c_2ea890a491,CN(C)/C=N/C(C)(C)C,5201.9233,0.5309513601626683
cx_01652,plate_3,c_af2a4b193e,CN(C)C(=N)N(C)C,5808.80413,0.5672350007660102
cx_01653,plate_3,c_317e995839,CN(C)C(=O)CC#N,5617.29952,0.5562117967914396
cx_01654,plate_3,c_f47df408d8,CN(C)C(C)(C)CO,0.0,-2.2832323152006726
cx_01655,plate_3,c_914e19d17d,CN(C)CC(=O)O,1291.07644,0.07283698932424255
cx_01656,plate_3,c_6a4be64400,CN(C)CC(C)(C)CO,3680.05056,0.41715289420187585
cx_01657,plate_3,c_3811ccdd73,CN(C)CC(N)=O,538.85606,-0.21417414618732974
cx_01658,plate_3,c_720d978b35,CN(C)CC(O)CN(C)C,0.0,-2.2832323152006726
cx_01659,plate_3,c_3201900a92,CN(C)CCC#N,546.97229,-0.2092666026992897
cx_01660,plate_3,c_c33fc64fb0,CN(C)CCCCO,0.0,-2.2832323152006726
cx_01661,plate_3,c_3f9a09ecec,CN(C)CCCO,0.0,-2.2832323152006726
cx_01662,plate_3,c_bce0632f7d,CN(C)CCN(C)C,5884.29392,0.5714807320808155
cx_01663,plate_3,c_1e72e853da,CN(C)CCN(C)CCN(C)C,2501.86913,0.29028555108577286
cx_01664,plate_3,c_b157c6a334,CN(C)S(C)(=O)=O,4663.0307,0.4949918622324632
cx_01665,plate_3,c_9ff0dbf1d2,CN(C)[C@@H](Cc1ccccc1)C(=O)O,3255.188535,0.37681927034709956
cx_01666,plate_3,c_62bb1e62c0,CN(C)c1ccccc1C(=O)O,0.0,-2.2832323152006726
cx_01667,plate_3,c_5ca5fe8757,CN(C)c1ccccc1C=O,0.0,-2.2832323152006726
cx_01668,plate_3,c_050f7ea2f0,CN(C=O)c1ccccn1,3742.63108,0.422697028491743
cx_01669,plate_3,c_c31c7b64e8,CN(CCO)CCO,0.0,-2.2832323152006726
cx_01670,plate_3,c_85d4b1e052,CN1C(=O)CC(=O)NC1=O,0.0,-2.2832323152006726
cx_01671,plate_3,c_e103b699d9,CN1CC(=O)N=C1N,3144.37162,0.36543183990446254
cx_01672,plate_3,c_51f28a786b,CN1CC(=O)NC1=O,47299.97185,1.2568826228756305
cx_01673,plate_3,c_605547cb23,CN1CCCC1C(=O)O,6818.80475,0.6199485501961743
cx_01674,plate_3,c_d93dcf2897,CN1CCCC1CO,2096.66042,0.23220109440893064
cx_01675,plate_3,c_3b023dc050,CN1CCCCC1=O,5032.7944,0.5200831320865682
cx_01676,plate_3,c_6e40803544,CN1CCCN(C)C1=O,5370.67706,0.5414489232065779
cx_01677,plate_3,c_4957d7ca3b,CN1CCCN2CCCN=C12,0.0,-2.2832323152006726
cx_01678,plate_3,c_09e1f17136,CN1Cc2ccccc2NC1=O,2649.26376,0.30910430755841145
cx_01679,plate_3,c_997a594b7c,CNC(=O)C(=O)NC,4183.01888,0.4592733702517897
cx_01680,plate_3,c_f237db1c10,CNC(=O)C(=O)O,0.0,-2.2832323152006726
cx_01681,plate_3,c_8cfb815e2a,CNC(=O)C(=O)c1ccccc1,8082.09453,0.6758390277583021
cx_01682,plate_3,c_b976e05e10,CNC(=O)CC#N,3373.0147,0.3885094921598224
cx_01683,plate_3,c_7470c636c0,CNC(=O)N(C)C,2543.59873,0.2957235946181024
cx_01684,plate_3,c_71498407e5,CNC(=O)c1ccccc1,5325.20929,0.5386533529257654
cx_01685,plate_3,c_be036ba8b2,CNC(=O)c1ccccc1O,3905.14623,0.43667269518044627
cx_01686,plate_3,c_a817d4279f,CNC(=O)c1cn2ccccc2n1,2535.27073,0.29464547935686175
cx_01687,plate_3,c_58f29607c5,CNS(=O)(=O)N(C)C,2712.57528,0.3168683749885575
cx_01688,plate_3,c_668716921c,CNS(C)(=O)=O,5261.93954,0.5347232641599489
cx_01689,plate_3,c_c5cec6564f,COC(=N)c1cnccn1,0.0,-2.2832323152006726
cx_01690,plate_3,c_9cca015370,COC(=O)C(=O)c1ccccc1,5264.98996,0.5349138267115895
cx_01691,plate_3,c_66cf14655d,COC(=O)C(C)=O,5542.88566,0.5518267607328153
cx_01692,plate_3,c_7e7ec024f1,COC(=O)C1CCCC1=O,955.27648,-0.02614111539621611
cx_01693,plate_3,c_45350345a9,COC(=O)C1CCCCC1,2670.64631,0.3117470596603214
cx_01694,plate_3,c_9282772425,COC(=O)C1CCCCO1,2662.18495,0.3107038250777392
cx_01695,plate_3,c_b782665c2f,COC(=O)CC#N,0.0,-2.2832323152006726
cx_01696,plate_3,c_e0cb160a12,COC(=O)CC(=O)CC(=O)OC,0.0,-2.2832323152006726
cx_01697,plate_3,c_ca3d6b9daf,COC(=O)CC(N)=O,4662.81339,0.49497653864121943
cx_01698,plate_3,c_517c9535bb,COC(=O)CCC#N,3448.86019,0.3958205246797825
cx_01699,plate_3,c_7b104397da,COC(=O)CCC(=O)C(=O)OC,5999.3544,0.5778483793483935
cx_01700,plate_3,c_4e548184f2,COC(=O)CCO,2978.51045,0.34761563037696686
cx_01701,plate_3,c_07bf0d7ec8,COC(=O)CC[N+](=O)[O-],1727.77563,0.16859345523102168
cx_01702,plate_3,c_129629d843,COC(=O)CCc1c[nH]cn1,4331.6987,0.47075718109704745
cx_01703,plate_3,c_3a2a498940,COC(=O)CN(C)C,4784.82087,0.5034694720123534
cx_01704,plate_3,c_3d9c8a3bb9,COC(=O)CNC(=O)C(=O)OC,3269.49036,0.3782605957253432
cx_01705,plate_3,c_b426def58f,COC(=O)CS(C)(=O)=O,5621.99701,0.5564866568348396
cx_01706,plate_3,c_540e3bc020,COC(=O)C[C@@H](C)O,4800.98651,0.5045784837416931
cx_01707,plate_3,c_48c35cd69a,COC(=O)C[N+](=O)[O-],3810.12848,0.4285738172274389
cx_01708,plate_3,c_0d9a962d67,COC(=O)Cc1ccccn1,5195.77794,0.5305626833417111
cx_01709,plate_3,c_50553b4d76,COC(=O)Cc1nccs1,2206.23019,0.24894607172544492
cx_01710,plate_3,c_47cea63067,COC(=O)N1CCCCC1,5406.1491,0.5436135268786872
cx_01711,plate_3,c_a3b736771f,COC(=O)Nc1ccc(OC)cc1,3576.25438,0.4077461812274581
cx_01712,plate_3,c_55e233981d,COC(=O)Nc1ccccc1,6275.50922,0.5926462962880016
cx_01713,plate_3,c_33afb1bad6,COC(=O)Nc1nc2ccccc2[nH]1,0.0,-2.2832323152006726
cx_01714,plate_3,c_fc28643351,COC(=O)[C@@H](O)[C@H](O)c1ccccc1,5791.15637,0.56623449253318
cx_01715,plate_3,c_7757c24aa0,COC(=O)c1cc(C)ccc1O,1970.28598,0.21176588458348083
cx_01716,plate_3,c_88908e3511,COC(=O)c1cc(OC)ccc1O,1931.68695,0.20526240366040394
cx_01717,plate_3,c_d95dac0f8b,COC(=O)c1ccc(OC)cc1,5201.4961,0.5309243558094474
cx_01718,plate_3,c_78bd4a1b1c,COC(=O)c1cccc(C(=O)O)n1,0.0,-2.2832323152006726
cx_01719,plate_3,c_5d4233df2b,COC(=O)c1cccc(C(=O)OC)n1,10808.8899,0.7714388826220874
cx_01720,plate_3,c_32133c467c,COC(=O)c1cccc2c1NC(=O)C2,731.13007,-0.11398022961555401
cx_01721,plate_3,c_b88527c2c0,COC(=O)c1ccccc1,5636.41457,0.5573288270258301
cx_01722,plate_3,c_2c9263eeab,COC(=O)c1ccccc1-c1ccc[nH]1,2480.23326,0.2874302476957685
cx_01723,plate_3,c_9d06e34249,COC(=O)c1ccccc1C(=O)O,2121.16975,0.2360214472493957
cx_01724,plate_3,c_abddb327a9,COC(=O)c1ccccc1C(=O)OC,4460.30009,0.4803766777519359
cx_01725,plate_3,c_23cc32befa,COC(=O)c1ccccc1N(C)C,0.0,-2.2832323152006726
cx_01726,plate_3,c_3ea13d6845,COC(=O)c1ccccc1OC,1397.44115,0.09885357209345876
cx_01727,plate_3,c_9a6c4bb451,COC(=O)c1ccccc1S,0.0,-2.2832323152006726
cx_01728,plate_3,c_ba00589419,COC(=O)c1ccccc1SC,459.53844,-0.26643458251778757
cx_01729,plate_3,c_574c9e5b84,COC(=O)c1ccccn1,2232.19608,0.2527923936029606
cx_01730,plate_3,c_6e63c3e267,COC(=O)c1cccnc1O,2621.53237,0.30564493936313814
cx_01731,plate_3,c_911c879c6a,COC(=O)c1cccs1,1917.10284,0.20277128553664295
cx_01732,plate_3,c_e9bd7c861a,COC(=O)c1ccn(C)n1,4160.70906,0.45751506204592784
cx_01733,plate_3,c_2e6c2b9adf,COC(=O)c1ccnn1C,5987.03123,0.5771722589892678
cx_01734,plate_3,c_0b3c286123,COC(=O)c1ccno1,0.0,-2.2832323152006726
cx_01735,plate_3,c_8d3c85feee,COC(=O)c1cn(C)cn1,4462.1842,0.48051554034055977
cx_01736,plate_3,c_b4405b074e,COC(=O)c1cncs1,1147.95496,0.03422768530491512
cx_01737,plate_3,c_e881bf1346,COC(=O)c1nc[nH]n1,5801.05516,0.5667960615286288
cx_01738,plate_3,c_82dfd9102a,COC(C)C(N)=O,5525.25121,0.5507789775559702
cx_01739,plate_3,c_ffcbd24baf,COC(OC)c1ccccc1,4496.96602,0.4830685523148707
cx_01740,plate_3,c_55b6e33ac9,COC1CCCCC1=O,3436.97864,0.3946858988147276
cx_01741,plate_3,c_2c3cc76208,COCC(=O)OC,3743.06471,0.42273512044605105
