plate_id,smiles,response,additive_id,reaction_smiles
plate_3,CC(=O)C(C(C)=O)c1ccccc1,0.0,plate_3_91,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C(C(C)=O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)C(C)(C)O,4785.25112,plate_3_90,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C(C)(C)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)C1CCCC1=O,2803.04637,plate_3_92,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C1CCCC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)C1CCCCC1,4643.16294,plate_3_93,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)C1CCCCC1=O,1465.22228,plate_3_94,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C1CCCCC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)C1CCN(C)C1=O,6887.14722,plate_3_95,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)C1CCN(C)C1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CC(=O)N(C)C,2370.24434,plate_3_98,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CC(=O)N(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CC(=O)Nc1ccccc1,0.0,plate_3_99,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CC(=O)Nc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CC(=O)c1ccccc1,0.0,plate_3_100,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CC(=O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CC(C)=O,1979.14367,plate_3_96,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CC(N)=O,2928.45587,plate_3_97,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CC(N)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CCC(C)=O,4559.23679,plate_3_101,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CCC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CCc1nc2ccccc2[nH]1,8938.50838,plate_3_102,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CCc1nc2ccccc2[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CN(C)C,2882.83707,plate_3_103,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CN(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CNC(C)=O,4357.088,plate_3_104,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CNC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)COCc1ccccc1,4923.64494,plate_3_105,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)COCc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)CS(C)(=O)=O,2186.44446,plate_3_106,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)CS(C)(=O)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Cc1ccco1,4771.51784,plate_3_108,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Cc1ccco1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)NC(C)C(=O)O,0.0,plate_3_148,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)NC(C)C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)NC(C)C(C)=O,4332.03383,plate_3_146,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)NC(C)C(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)NCCO,3860.02637,plate_3_110,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)NCCO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)NCc1ccccc1,4760.25116,plate_3_111,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)NCc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)NNc1ccccc1,6641.018,plate_3_112,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)NNc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1cccc(C(=O)O)n1,0.0,plate_3_113,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1cccc(C(=O)O)n1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1ccccc1,6142.14889,plate_3_114,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1ccccc1O,5247.53523,plate_3_115,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1ccccc1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1ccccn1,1095.93345,plate_3_117,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1ccccn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1nc(C)cs1,2232.10034,plate_3_439,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1nc(C)cs1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Nc1nccs1,0.0,plate_3_118,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Nc1nccs1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)OCCO,3210.29249,plate_3_119,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)OCCO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)OCc1ccccn1,8874.19877,plate_3_120,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)OCc1ccccn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Oc1ccccc1,4114.80435,plate_3_121,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Oc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)Oc1ccccc1C(=O)O,2458.14968,plate_3_122,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)Oc1ccccc1C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1[nH]c(=O)[nH]c1C,6722.72602,plate_3_420,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1[nH]c(=O)[nH]c1C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cc2ccccc2[nH]1,1878.47507,plate_3_125,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cc2ccccc2[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cc2ccccc2o1,3171.42619,plate_3_126,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cc2ccccc2o1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc(C(C)=O)s1,0.0,plate_3_129,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc(C(C)=O)s1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc(C)o1,3277.45392,plate_3_432,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc(C)o1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc(F)nc1,10906.12415,plate_3_128,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc(F)nc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc2ccccc2c1O,0.0,plate_3_130,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc2ccccc2c1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc2ccccc2n1,3440.50386,plate_3_131,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc2ccccc2n1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccc[nH]1,4650.95282,plate_3_132,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccc[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cccc(C(C)=O)n1,5442.95357,plate_3_133,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cccc(C(C)=O)n1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccc1,5295.40262,plate_3_134,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccc1-n1cccn1,5623.43351,plate_3_138,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccc1-n1cccn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccc1C(=O)O,1433.177465,plate_3_135,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccc1C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccc1O,4146.04078,plate_3_136,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccc1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccc1[N+](=O)[O-],470.37451,plate_3_137,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccc1[N+](=O)[O-]>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccccn1,3122.07165,plate_3_139,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccccn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cccn1C,3653.57346,plate_3_140,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cccn1C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ccco1,6303.63721,plate_3_141,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ccco1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cccs1,2618.88589,plate_3_142,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cccs1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cnc(-c2ccccc2)s1,1113.37891,plate_3_143,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cnc(-c2ccccc2)s1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cncs1,4391.60328,plate_3_144,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cncs1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1cocn1,2944.45704,plate_3_145,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1cocn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1nc(-c2ccccc2)c[nH]1,728.2641,plate_3_123,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1nc(-c2ccccc2)c[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1ncc[nH]1,4475.40312,plate_3_124,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1ncc[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(=O)c1noc(C)n1,3896.94696,plate_3_443,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(=O)c1noc(C)n1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(C)C(=O)CC(=O)C(C)(C)C,2691.64552,plate_3_153,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(C)C(=O)CC(=O)C(C)(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(C)C(=O)Nc1ncccc1O,0.0,plate_3_154,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(C)C(=O)Nc1ncccc1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(C)OC(=O)NC1CCCc2cn[nH]c21,3755.95219,plate_3_155,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(C)OC(=O)NC1CCCc2cn[nH]c21>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(C)OC(=O)NCc1ncc[nH]1,6573.90889,plate_3_156,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(C)OC(=O)NCc1ncc[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(C)[S@](=O)/N=C/c1cnc[nH]1,0.0,plate_3_157,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(C)[S@](=O)/N=C/c1cnc[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(CO)C(=O)O,2400.31928,plate_3_160,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(CO)C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(CO)CO,5414.68738,plate_3_161,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(CO)CO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(F)C(=O)O,4882.6948,plate_3_150,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(F)C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)C(=O)c1ccccc1,3876.8834,plate_3_151,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)C(=O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)C(N)=O,3437.82889,plate_3_149,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)C(N)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)CCO,4468.02936,plate_3_158,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)CCO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)Cc1ccccc1,4132.11029,plate_3_164,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)Cc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)c1ccccc1,2165.47032,plate_3_165,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)(O)c1ccccc1O,6136.23332,plate_3_166,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)(O)c1ccccc1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)C(=O)CC(=O)C(C)C,3318.15858,plate_3_167,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)C(=O)CC(=O)C(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(C)NC(=S)NC(C)C,1693.19077,plate_3_168,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(C)NC(=S)NC(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)(c1cccnc1)C(C)(O)c1cccnc1,6516.21486,plate_3_176,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)(c1cccnc1)C(C)(O)c1cccnc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)CCCO,4816.33596,plate_3_169,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)CCCO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)CN(C)C,5269.57535,plate_3_170,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)CN(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)COc1ccccc1,5702.40448,plate_3_171,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)COc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)Cc1ccccc1,4559.97883,plate_3_172,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)Cc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)c1ccccc1,4498.08632,plate_3_174,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)c1ccccn1,3531.77752,plate_3_175,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)c1ccccn1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)c1ccco1,4143.67202,plate_3_177,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)c1ccco1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)c1nc2ccccc2[nH]1,2307.37596,plate_3_173,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)c1nc2ccccc2[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC(O)c1nc2ccccc2s1,2943.44494,plate_3_178,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC(O)c1nc2ccccc2s1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC/N=C/c1ccccc1,8764.63531,plate_3_179,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC/N=C/c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)C(=O)Nc2ccccc21,6160.3722,plate_3_187,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)C(=O)Nc2ccccc21>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)CCCC(C)(C)C1=O,4974.899,plate_3_182,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)CCCC(C)(C)C1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)COC(=O)N1,3762.38355,plate_3_184,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)COC(=O)N1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)NC(=O)NC1=O,25610.65786,plate_3_180,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)NC(=O)NC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)O[C@@H](C(=O)O)[C@H](C(=O)O)O1,1117.73572,plate_3_186,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)O[C@@H](C(=O)O)[C@H](C(=O)O)O1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)O[C@H](CO)[C@@H](CO)O1,5776.45976,plate_3_185,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)O[C@H](CO)[C@@H](CO)O1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(C)Oc2ccccc2NC1=O,2768.64961,plate_3_181,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(C)Oc2ccccc2NC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1(O)CCCCC1,5915.66446,plate_3_183,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1(O)CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1=CC(=O)CCC1,2570.94264,plate_3_188,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1=CC(=O)CCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1C=NNC1=O,0.0,plate_3_190,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1C=NNC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1CC(=O)OC(=O)C1,3054.3648,plate_3_192,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1CC(=O)OC(=O)C1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1CC(O)=CC(=O)O1,3169.1338,plate_3_191,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1CC(O)=CC(=O)O1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1CCC(=O)N1,7942.07453,plate_3_193,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1CCC(=O)N1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1CCC(=O)O1,3504.09475,plate_3_194,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1CCC(=O)O1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1CCOC1=O,5486.30612,plate_3_195,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1CCOC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CC1NC(=O)C(=O)OC1C,1077.75282,plate_3_189,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CC1NC(=O)C(=O)OC1C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCC(=O)N(C)C,5052.77994,plate_3_197,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCC(=O)N(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCC(=O)OC(C)(C)C,5866.66368,plate_3_199,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCC(=O)OC(C)(C)C>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCC(=O)c1ccc[nH]1,2128.32248,plate_3_200,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCC(=O)c1ccc[nH]1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCC(O)c1ccco1,6390.9321,plate_3_201,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCC(O)c1ccco1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCC/C(=N\O)C(C)=O,873.72234,plate_3_202,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCC/C(=N\O)C(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCC#CCCC,5090.38135,plate_3_203,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCC#CCCC>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCC(=O)OCC,6117.16535,plate_3_204,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCC(=O)OCC>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCC(C)(C)O,4650.87352,plate_3_205,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCC(C)(C)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCC(O)CO,4854.71823,plate_3_206,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCC(O)CO>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCC(=O)NC,5998.04755,plate_3_208,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCC(=O)NC>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCC(=O)c1ccccc1,5002.0,plate_3_209,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCC(=O)c1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCC(N)=O,5973.13788,plate_3_207,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCC(N)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCCC#N,7695.22816,plate_3_210,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCCC#N>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCCC(C)=O,4405.86143,plate_3_212,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCCC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCCCC(C)=O,8701.7782,plate_3_213,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCCCC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCNC(C)=O,5897.86174,plate_3_215,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCNC(C)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCNC=O,5784.33461,plate_3_216,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCNC=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCOC(N)=O,6210.93319,plate_3_217,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCOC(N)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1
plate_3,CCCCc1ccsc1,3403.90075,plate_3_218,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.CCCCc1ccsc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1
